type;subtype;EOVX;EOVY;LAT;LON;capacity;id;id0;minage;maxage;risk
4;munkásszálló;733122;101767;46,255288;20,125462;10;184294;733122101767;18;65;1
4;panzió, fogadó;734117;99638;46,236013;20,137979;5;9779;73411799638;24;65;1
4;panzió, fogadó;737533;107732;46,308381;20,183783;5;9781;737533107732;24;65;1
4;panzió, fogadó;728953;107044;46,303259;20,072298;5;9854;728953107044;24;65;1
4;panzió, fogadó;734503;101433;46,252111;20,143309;5;13819;734503101433;24;65;1
4;panzió, fogadó;732352;96188;46,2052;20,11449;5;76635;73235296188;24;65;1
4;panzió, fogadó;735972;102109;46,258005;20,162481;5;76940;735972102109;24;65;1
4;panzió, fogadó;734450;100247;46,241449;20,142406;5;93852;734450100247;24;65;1
4;panzió, fogadó;734139;100364;46,242541;20,138396;5;114602;734139100364;24;65;1
4;panzió, fogadó;734686;102497;46,261658;20,145875;5;167350;734686102497;24;65;1
4;panzió, fogadó;737462;99628;46,235495;20,181337;5;189691;73746299628;24;65;1
4;panzió, fogadó;735819;101338;46,251089;20,160355;5;189699;735819101338;24;65;1
4;panzió, fogadó;733831;100068;46,239917;20,134349;5;189971;733831100068;24;65;1
4;panzió, fogadó;734220;103037;46,266574;20,13993;5;190021;734220103037;24;65;1
4;panzió, fogadó;734359;100609;46,244717;20,141292;5;190073;734359100609;24;65;1
4;panzió, fogadó;734767;100179;46,240798;20,146503;5;190077;734767100179;24;65;1
4;panzió, fogadó;733430;100924;46,247667;20,129304;5;190079;733430100924;24;65;1
4;panzió, fogadó;733873;100454;46,243384;20,134963;5;190083;733873100454;24;65;1
4;panzió, fogadó;735739;102028;46,257306;20,159445;5;190091;735739102028;24;65;1
4;panzió, fogadó;734054;100835;46,246788;20,137379;5;190121;734054100835;24;65;1
4;szálloda (hotel);734544;101165;46,249695;20,143792;20;9809;734544101165;18;65;1
4;szálloda (hotel);735550;101896;46,256143;20,15697;20;13820;735550101896;18;65;1
4;szálloda (hotel);735032;101588;46,253438;20,150196;20;13821;735032101588;18;65;1
4;szálloda (hotel);733742;102229;46,259366;20,133585;20;13816;733742102229;18;65;1
4;szálloda (hotel);735828;101419;46,251816;20,160486;20;13817;735828101419;18;65;1
4;szálloda (hotel);736126;101505;46,252552;20,164366;20;14018;736126101505;18;65;1
4;szálloda (hotel);732653;102786;46,264512;20,119561;20;56867;732653102786;18;65;1
4;szálloda (hotel);734377;102256;46,259529;20,141824;20;114618;734377102256;18;65;1
4;szálloda (hotel);733360;100563;46,244428;20,128332;20;165539;733360100563;18;65;1
4;szálloda (hotel);734978;101257;46,250468;20,149436;20;165583;734978101257;18;65;1
4;szálloda (hotel);735260;101794;46,255262;20,15319;20;184287;735260101794;18;65;1
4;szálloda (hotel);734459;100321;46,242114;20,142536;20;184288;734459100321;18;65;1
4;szálloda (hotel);731323;103502;46,271115;20,102437;20;184289;731323103502;18;65;1
4;szálloda (hotel);734494;101538;46,253056;20,143211;20;184290;734494101538;18;65;1
4;szálloda (hotel);734655;101575;46,253369;20,145305;20;184291;734655101575;18;65;1
4;szálloda (hotel);734908;101359;46,251394;20,148547;20;184292;734908101359;18;65;1
4;szálloda (hotel);734987;101223;46,250161;20,149546;20;184295;734987101223;18;65;1
4;szálloda (hotel);734879;101186;46,249841;20,148139;20;184296;734879101186;18;65;1
4;szálloda (hotel);735580;102046;46,257488;20,157386;20;184297;735580102046;18;65;1
4;szálloda (hotel);734658;100648;46,24503;20,145176;20;189705;734658100648;18;65;1
4;szálloda (hotel);734412;101098;46,249109;20,142068;20;190041;734412101098;18;65;1
4;üdülőház;724552;103024;46,267602;20,014532;5;13683;724552103024;18;65;1
4;üdülőház;725079;103365;46,270611;20,021423;5;15822;725079103365;18;65;1
4;üdülőház;735735;101494;46,252503;20,159294;5;15824;735735101494;18;65;1
4;üdülőház;732653;102786;46,264512;20,119561;5;56867;732653102786;18;65;1
4;vendégház, apartman;733615;99835;46,237848;20,131507;5;13978;73361599835;18;65;1
4;vendégház, apartman;735735;101494;46,252503;20,159294;5;15824;735735101494;18;65;1
4;vendégház, apartman;732352;96188;46,2052;20,11449;5;76635;73235296188;18;65;1
4;vendégház, apartman;737168;101066;46,248468;20,177795;5;167351;737168101066;18;65;1
4;vendégház, apartman;735207;101739;46,254774;20,152493;5;167352;735207101739;18;65;1
4;vendégház, apartman;735796;102152;46,258414;20,160207;5;167353;735796102152;18;65;1
4;vendégház, apartman;733999;100585;46,244546;20,13662;5;189693;733999100585;18;65;1
4;vendégház, apartman;735628;100692;46,245303;20,157759;5;189694;735628100692;18;65;1
4;vendégház, apartman;736661;102171;46,258473;20,171427;5;189696;736661102171;18;65;1
4;vendégház, apartman;736238;102199;46,25878;20,165947;5;189867;736238102199;18;65;1
4;vendégház, apartman;734182;99987;46,239144;20,138885;5;189719;73418299987;18;65;1
4;vendégház, apartman;734398;100122;46,240331;20,141709;5;189738;734398100122;18;65;1
4;vendégház, apartman;734236;100214;46,241179;20,139626;5;189749;734236100214;18;65;1
4;vendégház, apartman;735095;104019;46,275297;20,151458;5;189767;735095104019;18;65;1
4;vendégház, apartman;736468;101347;46,251087;20,168771;5;189829;736468101347;18;65;1
4;vendégház, apartman;734025;100992;46,248204;20,137031;5;189901;734025100992;18;65;1
4;vendégház, apartman;735518;102083;46,257829;20,156589;5;189947;735518102083;18;65;1
4;vendégház, apartman;736242;103358;46,269205;20,166214;5;189967;736242103358;18;65;1
4;vendégház, apartman;734430;100685;46,245392;20,142226;5;189980;734430100685;18;65;1
4;vendégház, apartman;728773;98392;46,225454;20,068496;5;189998;72877398392;18;65;1
4;vendégház, apartman;735923;101299;46,250725;20,161696;5;189999;735923101299;18;65;1
4;vendégház, apartman;736175;102412;46,260704;20,16517;5;190076;736175102412;18;65;1
4;vendégház, apartman;724672;103513;46,271988;20,016167;5;190078;724672103513;18;65;1
4;vendégház, apartman;736576;102591;46,262262;20,170403;5;190191;736576102591;18;65;1
4;vendégház, apartman;735025;101323;46,251055;20,150057;5;190192;735025101323;18;65;1
4;vendégház, apartman;735942;102916;46,265267;20,162241;5;190193;735942102916;18;65;1
4;vendégház, apartman;732271;99785;46,23754176;20,1140823;5;222420;73227199785;18;65;1
4;alapítvány;734626;101496;46,252662;20,144915;10;18556;734626101496;22;65;1
4;Alkotmányvédelmi Hivatal;734457;102117;46,258269;20,142836;1192;102609;734457102117;22;65;1
4;Állami Népegészségügyi és Tisztiorvosi Szolgálat;736294;100542;46,243868;20,166366;100;201;736294100542;22;65;1
4;Állami Népegészségügyi és Tisztiorvosi Szolgálat;736294;100542;46,243868;20,166366;100;215693;736294100542;22;65;1
4;Állami Számvevőszék;734634;101932;46,256583;20,145098;100;105471;734634101932;22;65;1
4;Bányászati Hivatal;735127;102143;46,258418;20,15153;500;114162;735127102143;22;65;1
4;BM Bevándorlási Hivatal;734130;101428;46,252113;20,138471;100;1989;734130101428;22;65;1
4;Családsegítő és Gyermekjóléti Szolgálat;734007;100360;46,242521;20,136684;50;114603;734007100360;22;65;1
4;Családsegítő és Gyermekjóléti Szolgálat;736352;101020;46,24816;20,167207;50;114709;736352101020;22;65;1
4;Családsegítő és Gyermekjóléti Szolgálat;736497;103234;46,268056;20,169499;50;114748;736497103234;22;65;1
4;egyéb közoktatás;736153;103686;46,272166;20,165121;20;45358;736153103686;22;65;1
4;egyetem;734756;101207;46,250046;20,146548;100;56400;734756101207;22;65;1
4;egyetemi/főiskolai kar;734955;100754;46,245946;20,149045;100;60709;734955100754;22;65;1
4;egyetemi/főiskolai kar;734335;100912;46,247445;20,141036;100;60710;734335100912;22;65;1
4;egyetemi/főiskolai kar;736303;101258;46,250307;20,166616;100;60711;736303101258;22;65;1
4;egyetemi/főiskolai kar;734515;101340;46,251273;20,143447;100;60712;734515101340;22;65;1
4;egyetemi/főiskolai kar;734802;101080;46,248898;20,147121;100;60713;734802101080;22;65;1
4;egyetemi/főiskolai kar;734743;100779;46,246198;20,146301;100;60714;734743100779;22;65;1
4;egyetemi/főiskolai kar;734204;102137;46,258481;20,139559;100;60716;734204102137;22;65;1
4;egyetemi/főiskolai kar;734850;100904;46,247309;20,147711;100;60717;734850100904;22;65;1
4;egyetemi/főiskolai kar;734589;101197;46,249977;20,144381;100;60718;734589101197;22;65;1
4;egyetemi/főiskolai kar;734654;101427;46,252038;20,145265;100;60812;734654101427;22;65;1
4;egyetemi/főiskolai kar;734435;100831;46,246704;20,142318;100;164226;734435100831;22;65;1
4;egyetemi/főiskolai kar;734644;101157;46,24961;20,145087;100;176488;734644101157;22;65;1
4;egyetemi/főiskolai kar;734849;101024;46,248388;20,14772;100;184476;734849101024;22;65;1
4;egyetemi/főiskolai kar;734849;101024;46,248388;20,14772;100;184477;734849101024;22;65;1
4;egyetemi/főiskolai kar;734289;100974;46,248009;20,140451;100;184492;734289100974;22;65;1
4;egyetemi/főiskolai kar;734124;101332;46,25125;20,138376;100;184493;734124101332;22;65;1
4;egyetemi/főiskolai kar;734113;101275;46,250739;20,138223;100;184494;734113101275;22;65;1
4;egyetemi/főiskolai kar;734756;101207;46,250046;20,146548;100;184495;734756101207;22;65;1
4;foglalkozás egészségügy;734910;100799;46,246356;20,14847;10;28622;734910100799;24;65;1
4;foglalkozás egészségügy;735549;100859;46,246815;20,156766;10;64165;735549100859;24;65;1
4;foglalkozás egészségügy;733972;102464;46,261451;20,13661;10;64834;733972102464;24;65;1
4;foglalkozás egészségügy;734372;101338;46,251273;20,141593;10;114591;734372101338;24;65;1
4;foglalkozás egészségügy;734398;100122;46,240331;20,141709;10;114621;734398100122;24;65;1
4;foglalkozás egészségügy;735145;101840;46,25569;20,151708;10;114647;735145101840;24;65;1
4;foglalkozás egészségügy;735805;102128;46,258197;20,160319;10;114653;735805102128;24;65;1
4;foglalkozás egészségügy;734184;100934;46,247662;20,139082;10;114706;734184100934;24;65;1
4;foglalkozás egészségügy;735553;103158;46,267494;20,157241;10;114746;735553103158;24;65;1
4;foglalkozás egészségügy;733532;102595;46,262685;20,130927;10;148474;733532102595;24;65;1
4;foglalkozás egészségügy;733285;102724;46,263876;20,127747;10;148475;733285102724;24;65;1
4;foglalkozás egészségügy;733966;101662;46,254238;20,136387;10;148478;733966101662;24;65;1
4;foglalkozás egészségügy;734067;101632;46,253955;20,137691;10;148480;734067101632;24;65;1
4;foglalkozás egészségügy;734839;100730;46,245745;20,147537;10;148485;734839100730;24;65;1
4;foglalkozás egészségügy;732453;99953;46,239053;20,116465;10;148494;73245399953;24;65;1
4;foglalkozás egészségügy;735312;101748;46,254842;20,153856;10;148242;735312101748;24;65;1
4;foglalkozás egészségügy;731064;101384;46,252095;20,098708;10;148246;731064101384;24;65;1
4;foglalkozás egészségügy;733093;102254;46,259672;20,125173;10;148247;733093102254;24;65;1
4;foglalkozás egészségügy;734386;101198;46,250012;20,141749;10;148263;734386101198;24;65;1
4;foglalkozás egészségügy;730659;104266;46,278067;20,093957;10;148277;730659104266;24;65;1
4;foglalkozás egészségügy;735883;102550;46,261983;20,161408;10;148290;735883102550;24;65;1
4;foglalkozás egészségügy;736294;100542;46,243868;20,166366;10;148294;736294100542;24;65;1
4;foglalkozás egészségügy;736491;100450;46,243015;20,168903;10;148295;736491100450;24;65;1
4;foglalkozás egészségügy;733893;100033;46,239594;20,135147;10;148297;733893100033;24;65;1
4;foglalkozás egészségügy;730858;103292;46,269282;20,096369;10;148300;730858103292;24;65;1
4;foglalkozás egészségügy;734036;102536;46,262091;20,137453;10;148317;734036102536;24;65;1
4;foglalkozás egészségügy;734563;101448;46,252238;20,144089;10;148331;734563101448;24;65;1
4;foglalkozás egészségügy;734497;101042;46,248594;20,14316;10;148354;734497101042;24;65;1
4;foglalkozás egészségügy;735042;101759;46,254975;20,150357;10;148357;735042101759;24;65;1
4;foglalkozás egészségügy;735042;101779;46,255155;20,150361;10;148358;735042101779;24;65;1
4;foglalkozás egészségügy;735247;102171;46,258655;20,153091;10;148375;735247102171;24;65;1
4;foglalkozás egészségügy;734001;101427;46,25212;20,136798;10;148378;734001101427;24;65;1
4;foglalkozás egészségügy;733959;101458;46,252404;20,136259;10;148379;733959101458;24;65;1
4;foglalkozás egészségügy;733244;102896;46,265428;20,127246;10;148406;733244102896;24;65;1
4;foglalkozás egészségügy;734527;102083;46,257954;20,143738;10;148408;734527102083;24;65;1
4;foglalkozás egészségügy;731022;108076;46,312295;20,099331;10;148415;731022108076;24;65;1
4;foglalkozás egészségügy;735745;102015;46,257188;20,15952;10;148432;735745102015;24;65;1
4;foglalkozás egészségügy;734018;101993;46,257209;20,137121;10;148437;734018101993;24;65;1
4;foglalkozás egészségügy;734668;101858;46,255913;20,145525;10;148443;734668101858;24;65;1
4;foglalkozás egészségügy;735087;101887;46,256121;20,150964;10;148526;735087101887;24;65;1
4;foglalkozás egészségügy;734987;100732;46,245744;20,149456;10;148536;734987100732;24;65;1
4;foglalkozás egészségügy;734271;99767;46,237154;20,139999;10;148551;73427199767;24;65;1
4;foglalkozás egészségügy;732077;101769;46,255434;20,111911;10;148559;732077101769;24;65;1
4;foglalkozás egészségügy;733848;102174;46,258858;20,134949;10;148561;733848102174;24;65;1
4;foglalkozás egészségügy;733349;101344;46,251455;20,128329;10;178779;733349101344;24;65;1
4;foglalkozás egészségügy;734715;102003;46,257211;20,146161;10;178780;734715102003;24;65;1
4;foglalkozás egészségügy;736303;101258;46,250307;20,166616;10;178796;736303101258;24;65;1
4;foglalkozás egészségügy;736207;102140;46,258253;20,165534;10;216742;736207102140;24;65;1
4;foglalkozás egészségügy;736083;101493;46,252449;20,163807;10;221319;736083101493;24;65;1
4;Főépítészi Iroda;734634;101932;46,256583;20,145098;20;114029;734634101932;22;65;1
4;főiskola;734849;101024;46,248388;20,14772;50;57092;734849101024;22;65;1
4;helyi vállalkozói központ;734626;101496;46,252662;20,144915;20;18556;734626101496;22;65;1
4;Igazságügyi Szakértői és Kutató Intézetek;735493;101839;46,255637;20,15622;100;114425;735493101839;22;65;1
4;Igazságügyi Szolgálat;735493;101839;46,255637;20,15622;100;71466;735493101839;22;65;1
4;ipari park;730857;104001;46,27566;20,096479;500;3884;730857104001;22;65;1
4;ipari park;732254;103078;46,267187;20,114438;500;3895;732254103078;22;65;1
4;ipari park;732444;101705;46,254814;20,116659;500;3922;732444101705;22;65;1
4;ipari park;733248;102486;46,261739;20,127224;500;3988;733248102486;22;65;1
4;ipari park;730429;104847;46,283321;20,091074;500;114756;730429104847;22;65;1
4;Irodaház;736714;102324;46,259843;20,172143;500;98303;736714102324;18;65;1
4;Irodaház;735440;100311;46,2419;20,155252;500;136479;735440100311;18;65;1
4;Irodaház;730002;105203;46,286574;20,085595;500;184014;730002105203;18;65;1
4;Irodaház;735490;101868;46,255898;20,156186;500;184007;735490101868;18;65;1
4;iskolaegészségügy;734514;102154;46,258595;20,143582;3;114854;734514102154;24;65;1
4;iskolaegészségügy;733794;101708;46,254673;20,134165;3;148479;733794101708;24;65;1
4;iskolaegészségügy;735247;102063;46,257683;20,153071;3;148487;735247102063;24;65;1
4;iskolaegészségügy;735178;101770;46,255057;20,152123;3;148356;735178101770;24;65;1
4;iskolaegészségügy;735665;103603;46,271482;20,158775;3;148365;735665103603;24;65;1
4;iskolaegészségügy;735535;103433;46,26997;20,157058;3;148367;735535103433;24;65;1
4;iskolaegészségügy;735548;103490;46,270481;20,157237;3;148368;735548103490;24;65;1
4;iskolaegészségügy;733254;101544;46,253265;20,127133;3;148382;733254101544;24;65;1
4;iskolaegészségügy;733290;101543;46,253252;20,1276;3;148383;733290101543;24;65;1
4;iskolaegészségügy;734159;101858;46,255977;20,138925;3;148438;734159101858;24;65;1
4;iskolaegészségügy;734763;101817;46,255532;20,14675;3;148442;734763101817;24;65;1
4;iskolaegészségügy;735122;103911;46,274322;20,151789;3;148457;735122103911;24;65;1
4;iskolaegészségügy;734722;100938;46,247631;20,146058;3;148508;734722100938;24;65;1
4;iskolaegészségügy;732906;103777;46,273394;20,123019;3;148528;732906103777;24;65;1
4;iskolaegészségügy;736320;101170;46,249514;20,16682;3;148533;736320101170;24;65;1
4;iskolaegészségügy;735139;101187;46,249817;20,15151;3;148553;735139101187;24;65;1
4;katasztrófavédelmi szerv;734872;102405;46,260807;20,148271;100;7544;734872102405;22;65;1
4;katasztrófavédelmi szerv;735635;102498;46,261547;20,158183;100;8461;735635102498;22;65;1
4;kereskedelemfejlesztési ügynökség;734743;101503;46,25271;20,146433;20;67731;734743101503;22;65;1
4;Környezetvédelmi és Természetvédelmi Felügyelőség;735923;102012;46,257138;20,161828;50;15665;735923102012;22;65;1
4;Központi Statisztikai Hivatal;736258;100768;46,245906;20,165941;500;15724;736258100768;22;65;1
4;Kulturális Örökségvédelmi Hivatal;734925;101357;46,251374;20,148767;100;71638;734925101357;22;65;1
4;Magyar Államkincstár/Területi Államháztartási Hivatal;734919;101754;46,254946;20,148761;500;6608;734919101754;22;65;1
4;Magyar Államkincstár/Területi Államháztartási Hivatal;735039;101515;46,25278;20,150274;500;8892;735039101515;22;65;1
4;Magyar Közút Nonprofit Zrt.;735254;102113;46,258132;20,153171;500;71580;735254102113;22;65;1
4;Magyar Vöröskereszt;735890;102198;46,258816;20,161434;100;114392;735890102198;22;65;1
4;mentőszolgálat;734715;102003;46,257211;20,146161;50;58558;734715102003;24;65;1
4;Nemzeti Média- és Hírközlési Hatóság;735090;102464;46,26131;20,151109;500;59750;735090102464;22;65;1
4;Országos Orvosszakértői Intézet;733972;102464;46,261451;20,13661;200;64714;733972102464;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);734686;102258;46,259508;20,145832;50;6827;734686102258;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);736382;101223;46,249982;20,167633;50;14533;736382101223;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);736207;104062;46,275541;20,165891;50;14535;736207104062;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);736493;102485;46,26132;20,169307;50;14538;736493102485;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);734475;102120;46,258294;20,14307;50;14540;734475102120;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);735493;101839;46,255637;20,15622;50;14541;735493101839;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);728358;104326;46,27888;20,064117;50;14740;728358104326;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);734527;102083;46,257954;20,143738;50;78058;734527102083;22;65;1
4;rendvédelmi szerv (rendőrkapitányság, rendőrség);738704;97645;46,217495;20,197058;50;147808;73870497645;22;65;1
4;révátkelő, komp;739058;101851;46,255281;20,20245;10;66972;739058101851;22;65;1
4;takarító és tisztító szolgálat;734119;103231;46,268332;20,138655;10;66568;734119103231;18;65;1
4;takarító és tisztító szolgálat;734525;101959;46,256839;20,143689;10;211612;734525101959;18;65;1
4;takarító és tisztító szolgálat;734732;101619;46,253755;20,146312;10;215948;734732101619;18;65;1
4;tűzvédelmi szerv (tűzoltó parancsnokság, tűzoltóság);732680;103042;46,266811;20,119957;50;6739;732680103042;22;65;1
