type;subtype;EOVX;EOVY;LAT;LON;capacity;poid;id;minage;maxage;risk
8;ügyvéd;737393;99979;46,238662;20,180508;50;25472;73739399979;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;25482;734794101728;22;99;1
8;ügyvéd;733885;102407;46,260949;20,135471;50;25495;733885102407;22;99;1
8;ügyvéd;733659;102313;46,260132;20,132523;50;25521;733659102313;22;99;1
8;ügyvéd;736673;102936;46,265353;20,171726;50;25539;736673102936;22;99;1
8;ügyvéd;734684;101405;46,251836;20,14565;50;26398;734684101405;22;99;1
8;ügyvéd;734602;100600;46,244605;20,144441;50;26399;734602100600;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;26400;734794101728;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;26401;735097101454;22;99;1
8;ügyvéd;734396;101022;46,248427;20,141847;50;26402;734396101022;22;99;1
8;ügyvéd;734502;101725;46,254737;20,143349;50;26403;734502101725;22;99;1
8;ügyvéd;734378;101733;46,254825;20,141742;50;26404;734378101733;22;99;1
8;ügyvéd;734568;101508;46,252777;20,144165;50;26405;734568101508;22;99;1
8;ügyvéd;734955;101194;46,249904;20,149126;50;26406;734955101194;22;99;1
8;ügyvéd;734788;101020;46,24836;20,146929;50;26407;734788101020;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;26408;734794101728;22;99;1
8;ügyvéd;734840;101522;46,252869;20,147695;50;26409;734840101522;22;99;1
8;ügyvéd;734900;102056;46,257664;20,14857;50;26410;734900102056;22;99;1
8;ügyvéd;733333;102156;46,25876;20,128267;50;26411;733333102156;22;99;1
8;ügyvéd;735181;101718;46,254588;20,152152;50;26412;735181101718;22;99;1
8;ügyvéd;734717;101802;46,255403;20,146151;50;26413;734717101802;22;99;1
8;ügyvéd;735836;102241;46,259209;20,160742;50;26414;735836102241;22;99;1
8;ügyvéd;734603;101763;46,255066;20,144665;50;26415;734603101763;22;99;1
8;ügyvéd;734755;101273;46,25064;20,146547;50;26416;734755101273;22;99;1
8;ügyvéd;734477;101954;46,2568;20,143066;50;26417;734477101954;22;99;1
8;ügyvéd;734760;101641;46,253949;20,146679;50;26418;734760101641;22;99;1
8;ügyvéd;734348;101730;46,254802;20,141353;50;26419;734348101730;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;26420;734794101728;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;26421;734794101728;22;99;1
8;ügyvéd;734463;100272;46,241673;20,142579;50;26422;734463100272;22;99;1
8;ügyvéd;734453;101819;46,255589;20,14273;50;26423;734453101819;22;99;1
8;ügyvéd;734376;101570;46,253359;20,141687;50;26424;734376101570;22;99;1
8;ügyvéd;735435;101929;46,256454;20,155484;50;26425;735435101929;22;99;1
8;ügyvéd;735366;101939;46,256553;20,154591;50;26426;735366101939;22;99;1
8;ügyvéd;734933;101923;46,256464;20,148974;50;26427;734933101923;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;26428;735097101454;22;99;1
8;ügyvéd;735254;102151;46,258474;20,153178;50;26429;735254102151;22;99;1
8;ügyvéd;735254;102151;46,258474;20,153178;50;26430;735254102151;22;99;1
8;ügyvéd;734982;101995;46,257105;20,149622;50;26431;734982101995;22;99;1
8;ügyvéd;734683;101456;46,252295;20,145647;50;26432;734683101456;22;99;1
8;ügyvéd;734687;101522;46,252888;20,145711;50;26433;734687101522;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;26434;734815102084;22;99;1
8;ügyvéd;735279;102457;46,261223;20,153558;50;26435;735279102457;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;26436;734794101728;22;99;1
8;ügyvéd;734942;102023;46,257362;20,149109;50;26437;734942102023;22;99;1
8;ügyvéd;735012;101269;46,250571;20,149879;50;26438;735012101269;22;99;1
8;ügyvéd;734536;101334;46,251216;20,143719;50;26439;734536101334;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;26440;735097101454;22;99;1
8;ügyvéd;734607;101603;46,253627;20,144688;50;26441;734607101603;22;99;1
8;ügyvéd;735134;101531;46,252912;20,151508;50;26442;735134101531;22;99;1
8;ügyvéd;737797;100362;46,242054;20,185817;50;26451;737797100362;22;99;1
8;ügyvéd;734058;101051;46,248731;20,13747;50;26452;734058101051;22;99;1
8;ügyvéd;734690;101828;46,25564;20,145805;50;26454;734690101828;22;99;1
8;ügyvéd;734468;101166;46,249713;20,142806;50;26455;734468101166;22;99;1
8;ügyvéd;734468;101166;46,249713;20,142806;50;26456;734468101166;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;26457;734815102084;22;99;1
8;ügyvéd;734609;101875;46,256073;20,144763;50;26458;734609101875;22;99;1
8;ügyvéd;734063;101586;46,253542;20,137631;50;26459;734063101586;22;99;1
8;ügyvéd;734757;102223;46,259185;20,146746;50;26460;734757102223;22;99;1
8;ügyvéd;734184;101410;46,251944;20,139168;50;26461;734184101410;22;99;1
8;ügyvéd;734679;101459;46,252322;20,145595;50;26462;734679101459;22;99;1
8;ügyvéd;734468;101166;46,249713;20,142806;50;26463;734468101166;22;99;1
8;ügyvéd;734091;100082;46,24001;20,137722;50;26464;734091100082;22;99;1
8;ügyvéd;735242;101810;46,255408;20,15296;50;26466;735242101810;22;99;1
8;ügyvéd;734509;101934;46,256616;20,143477;50;26467;734509101934;22;99;1
8;ügyvéd;734535;101918;46,256469;20,143812;50;26468;734535101918;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;26469;735097101454;22;99;1
8;ügyvéd;734499;101295;46,25087;20,143232;50;26470;734499101295;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;26471;734815102084;22;99;1
8;ügyvéd;734988;102090;46,257959;20,149717;50;26472;734988102090;22;99;1
8;ügyvéd;735089;101722;46,254636;20,15096;50;26473;735089101722;22;99;1
8;ügyvéd;735089;101722;46,254636;20,15096;50;26474;735089101722;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;26475;734815102084;22;99;1
8;ügyvéd;734930;101838;46,2557;20,148919;50;26476;734930101838;22;99;1
8;ügyvéd;734683;101456;46,252295;20,145647;50;26477;734683101456;22;99;1
8;ügyvéd;735302;101959;46,256741;20,153765;50;26478;735302101959;22;99;1
8;ügyvéd;734773;101776;46,255162;20,146872;50;26479;734773101776;22;99;1
8;ügyvéd;734740;101604;46,253619;20,146413;50;26480;734740101604;22;99;1
8;ügyvéd;734690;101828;46,25564;20,145805;50;26481;734690101828;22;99;1
8;ügyvéd;734268;101390;46,251753;20,140254;50;26482;734268101390;22;99;1
8;ügyvéd;735089;101722;46,254636;20,15096;50;26484;735089101722;22;99;1
8;ügyvéd;737788;100719;46,245266;20,185768;50;26485;737788100719;22;99;1
8;ügyvéd;736665;101325;46,250863;20,171322;50;26486;736665101325;22;99;1
8;ügyvéd;736520;101213;46,249875;20,169421;50;26487;736520101213;22;99;1
8;ügyvéd;736120;101449;46,252049;20,164278;50;26488;736120101449;22;99;1
8;ügyvéd;735941;101210;46,249922;20,161913;50;26489;735941101210;22;99;1
8;ügyvéd;735145;101840;46,25569;20,151708;50;26490;735145101840;22;99;1
8;ügyvéd;736754;100852;46,246597;20,172387;50;26491;736754100852;22;99;1
8;ügyvéd;734601;102242;46,259375;20,144727;50;26492;734601102242;22;99;1
8;ügyvéd;733480;99971;46,239088;20,129782;50;26493;73348099971;22;99;1
8;ügyvéd;733060;101387;46,251877;20,12459;50;26494;733060101387;22;99;1
8;ügyvéd;733872;100287;46,241882;20,13492;50;26495;733872100287;22;99;1
8;ügyvéd;733683;99772;46,237273;20,132377;50;26496;73368399772;22;99;1
8;ügyvéd;734959;101883;46,256101;20,149304;50;26497;734959101883;22;99;1
8;ügyvéd;734609;102036;46,257521;20,144793;50;26498;734609102036;22;99;1
8;ügyvéd;734544;103508;46,27077;20,144218;50;26499;734544103508;22;99;1
8;ügyvéd;734609;102036;46,257521;20,144793;50;26500;734609102036;22;99;1
8;ügyvéd;734578;101784;46,255258;20,144345;50;26501;734578101784;22;99;1
8;ügyvéd;735222;102312;46,259926;20,152793;50;26502;735222102312;22;99;1
8;ügyvéd;735207;101772;46,255071;20,152499;50;26503;735207101772;22;99;1
8;ügyvéd;735207;101772;46,255071;20,152499;50;26504;735207101772;22;99;1
8;ügyvéd;734364;101618;46,253792;20,14154;50;26505;734364101618;22;99;1
8;ügyvéd;735224;102114;46,258145;20,152782;50;26506;735224102114;22;99;1
8;ügyvéd;734274;101778;46,255243;20,140402;50;26507;734274101778;22;99;1
8;ügyvéd;728607;104833;46,283411;20,067433;50;26508;728607104833;22;99;1
8;ügyvéd;733793;100716;46,24575;20,133973;50;26509;733793100716;22;99;1
8;ügyvéd;735733;102499;46,261543;20,159454;50;26510;735733102499;22;99;1
8;ügyvéd;735242;101810;46,255408;20,15296;50;26511;735242101810;22;99;1
8;ügyvéd;735355;102443;46,261088;20,154541;50;26512;735355102443;22;99;1
8;ügyvéd;736609;102881;46,264867;20,170885;50;26513;736609102881;22;99;1
8;ügyvéd;734208;100694;46,2455;20,13935;50;26514;734208100694;22;99;1
8;ügyvéd;735733;103684;46,272202;20,159672;50;26515;735733103684;22;99;1
8;ügyvéd;734959;102174;46,258718;20,149357;50;26516;734959102174;22;99;1
8;ügyvéd;734497;101042;46,248594;20,14316;50;26517;734497101042;22;99;1
8;ügyvéd;735903;105369;46,287337;20,162189;50;26518;735903105369;22;99;1
8;ügyvéd;734526;101464;46,252387;20,143612;50;26519;734526101464;22;99;1
8;ügyvéd;734919;101754;46,254946;20,148761;50;26520;734919101754;22;99;1
8;ügyvéd;734654;101427;46,252038;20,145265;50;26524;734654101427;22;99;1
8;ügyvéd;734704;101441;46,252157;20,145916;50;26525;734704101441;22;99;1
8;ügyvéd;736922;101000;46,247907;20,174593;50;26526;736922101000;22;99;1
8;ügyvéd;737503;100868;46,246644;20,182101;50;26527;737503100868;22;99;1
8;ügyvéd;735357;102000;46,257103;20,154486;50;26528;735357102000;22;99;1
8;ügyvéd;734768;101572;46,253328;20,14677;50;26529;734768101572;22;99;1
8;ügyvéd;734249;101580;46,253465;20,140042;50;26530;734249101580;22;99;1
8;ügyvéd;734480;101813;46,255532;20,143079;50;26531;734480101813;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;26532;734815102084;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;26533;734815102084;22;99;1
8;ügyvéd;735207;101772;46,255071;20,152499;50;26646;735207101772;22;99;1
8;ügyvéd;735224;102120;46,258199;20,152783;50;26650;735224102120;22;99;1
8;ügyvéd;734479;100934;46,247625;20,142907;50;26659;734479100934;22;99;1
8;ügyvéd;734439;100969;46,247945;20,142395;50;137872;734439100969;22;99;1
8;ügyvéd;737765;99522;46,234502;20,185244;50;138238;73776599522;22;99;1
8;ügyvéd;734687;101522;46,252888;20,145711;50;138240;734687101522;22;99;1
8;ügyvéd;734679;101294;46,250838;20,145565;50;138248;734679101294;22;99;1
8;ügyvéd;734225;101680;46,254367;20,139749;50;137816;734225101680;22;99;1
8;ügyvéd;734178;101051;46,248715;20,139025;50;137933;734178101051;22;99;1
8;ügyvéd;734609;101130;46,249372;20,144628;50;137934;734609101130;22;99;1
8;ügyvéd;734639;102241;46,259361;20,145219;50;137936;734639102241;22;99;1
8;ügyvéd;735193;102209;46,259003;20,152398;50;137986;735193102209;22;99;1
8;ügyvéd;734603;101763;46,255066;20,144665;50;137992;734603101763;22;99;1
8;ügyvéd;735042;101759;46,254975;20,150357;50;138013;735042101759;22;99;1
8;ügyvéd;734376;101570;46,253359;20,141687;50;138053;734376101570;22;99;1
8;ügyvéd;734683;101456;46,252295;20,145647;50;138054;734683101456;22;99;1
8;ügyvéd;734268;101390;46,251753;20,140254;50;138055;734268101390;22;99;1
8;ügyvéd;735089;101722;46,254636;20,15096;50;138060;735089101722;22;99;1
8;ügyvéd;734497;101042;46,248594;20,14316;50;138236;734497101042;22;99;1
8;ügyvéd;734114;99859;46,238001;20,13798;50;138266;73411499859;22;99;1
8;ügyvéd;734439;100969;46,247945;20,142395;50;138268;734439100969;22;99;1
8;ügyvéd;734609;102036;46,257521;20,144793;50;138405;734609102036;22;99;1
8;ügyvéd;734748;103618;46,271734;20,146884;50;138497;734748103618;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;138839;734794101728;22;99;1
8;ügyvéd;734268;101390;46,251753;20,140254;50;139593;734268101390;22;99;1
8;ügyvéd;734482;101394;46,251763;20,143029;50;139594;734482101394;22;99;1
8;ügyvéd;734652;101638;46,253936;20,145278;50;139595;734652101638;22;99;1
8;ügyvéd;735043;101111;46,249146;20,150252;50;139596;735043101111;22;99;1
8;ügyvéd;735043;101111;46,249146;20,150252;50;139597;735043101111;22;99;1
8;ügyvéd;737667;102678;46,262903;20,184569;50;139598;737667102678;22;99;1
8;ügyvéd;735087;101887;46,256121;20,150964;50;139599;735087101887;22;99;1
8;ügyvéd;734684;101405;46,251836;20,14565;50;139600;734684101405;22;99;1
8;ügyvéd;734383;101793;46,255364;20,141818;50;139555;734383101793;22;99;1
8;ügyvéd;734712;101578;46,253389;20,146045;50;139556;734712101578;22;99;1
8;ügyvéd;734455;100712;46,245631;20,142555;50;139557;734455100712;22;99;1
8;ügyvéd;734502;101725;46,254737;20,143349;50;139558;734502101725;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;139559;734794101728;22;99;1
8;ügyvéd;734419;101690;46,254433;20,142266;50;139560;734419101690;22;99;1
8;ügyvéd;734865;101413;46,251885;20,147999;50;139561;734865101413;22;99;1
8;ügyvéd;735167;101691;46,254347;20,151966;50;139562;735167101691;22;99;1
8;ügyvéd;735281;102259;46,259442;20,153548;50;139563;735281102259;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;139564;735097101454;22;99;1
8;ügyvéd;734704;101441;46,252157;20,145916;50;139565;734704101441;22;99;1
8;ügyvéd;734704;101441;46,252157;20,145916;50;139566;734704101441;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;139567;734794101728;22;99;1
8;ügyvéd;734458;100836;46,246746;20,142617;50;139568;734458100836;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;139569;734794101728;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;139570;734794101728;22;99;1
8;ügyvéd;735139;101995;46,257085;20,151658;50;139571;735139101995;22;99;1
8;ügyvéd;734480;101813;46,255532;20,143079;50;139572;734480101813;22;99;1
8;ügyvéd;735125;101268;46,250548;20,151344;50;139573;735125101268;22;99;1
8;ügyvéd;735312;101869;46,25593;20,153878;50;139574;735312101869;22;99;1
8;ügyvéd;734622;101242;46,250378;20,144817;50;139575;734622101242;22;99;1
8;ügyvéd;734562;101368;46,251519;20,144062;50;139576;734562101368;22;99;1
8;ügyvéd;734439;100969;46,247945;20,142395;50;139579;734439100969;22;99;1
8;ügyvéd;734439;100969;46,247945;20,142395;50;139580;734439100969;22;99;1
8;ügyvéd;734794;101728;46,254727;20,147136;50;139581;734794101728;22;99;1
8;ügyvéd;734205;101405;46,251896;20,13944;50;139582;734205101405;22;99;1
8;ügyvéd;734835;101716;46,254614;20,147665;50;139583;734835101716;22;99;1
8;ügyvéd;734835;101716;46,254614;20,147665;50;139584;734835101716;22;99;1
8;ügyvéd;734752;101914;46,256406;20,146625;50;139585;734752101914;22;99;1
8;ügyvéd;735249;101962;46,256775;20,153079;50;139586;735249101962;22;99;1
8;ügyvéd;735302;101959;46,256741;20,153765;50;139587;735302101959;22;99;1
8;ügyvéd;735279;102457;46,261223;20,153558;50;139588;735279102457;22;99;1
8;ügyvéd;735089;101722;46,254636;20,15096;50;139589;735089101722;22;99;1
8;ügyvéd;734604;102084;46,257954;20,144737;50;139590;734604102084;22;99;1
8;ügyvéd;734930;101838;46,2557;20,148919;50;139591;734930101838;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;139592;735097101454;22;99;1
8;ügyvéd;734684;101405;46,251836;20,14565;50;139601;734684101405;22;99;1
8;ügyvéd;734607;101388;46,251693;20,144649;50;139602;734607101388;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;139603;734815102084;22;99;1
8;ügyvéd;734370;101043;46,248619;20,141513;50;139604;734370101043;22;99;1
8;ügyvéd;735016;101531;46,252927;20,149978;50;139605;735016101531;22;99;1
8;ügyvéd;735016;101531;46,252927;20,149978;50;139606;735016101531;22;99;1
8;ügyvéd;734607;101388;46,251693;20,144649;50;139607;734607101388;22;99;1
8;ügyvéd;734607;101388;46,251693;20,144649;50;139608;734607101388;22;99;1
8;ügyvéd;734607;101388;46,251693;20,144649;50;139609;734607101388;22;99;1
8;ügyvéd;734685;101027;46,248436;20,145595;50;139610;734685101027;22;99;1
8;ügyvéd;734685;101027;46,248436;20,145595;50;139611;734685101027;22;99;1
8;ügyvéd;734685;101027;46,248436;20,145595;50;139612;734685101027;22;99;1
8;ügyvéd;734684;101405;46,251836;20,14565;50;139613;734684101405;22;99;1
8;ügyvéd;735207;101772;46,255071;20,152499;50;139614;735207101772;22;99;1
8;ügyvéd;733093;102254;46,259672;20,125173;50;139615;733093102254;22;99;1
8;ügyvéd;735258;101769;46,255037;20,15316;50;139616;735258101769;22;99;1
8;ügyvéd;735312;101869;46,25593;20,153878;50;139617;735312101869;22;99;1
8;ügyvéd;734708;102110;46,258174;20,14609;50;139618;734708102110;22;99;1
8;ügyvéd;734708;102110;46,258174;20,14609;50;139619;734708102110;22;99;1
8;ügyvéd;734351;100977;46,248028;20,141255;50;139620;734351100977;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;139621;735097101454;22;99;1
8;ügyvéd;734815;102084;46,257927;20,147473;50;139622;734815102084;22;99;1
8;ügyvéd;734308;101648;46,254069;20,140819;50;139623;734308101648;22;99;1
8;ügyvéd;734988;102090;46,257959;20,149717;50;139624;734988102090;22;99;1
8;ügyvéd;734690;101828;46,25564;20,145805;50;139625;734690101828;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;139626;735097101454;22;99;1
8;ügyvéd;735242;101810;46,255408;20,15296;50;139627;735242101810;22;99;1
8;ügyvéd;735065;101495;46,252597;20,150607;50;139628;735065101495;22;99;1
8;ügyvéd;735065;101495;46,252597;20,150607;50;139629;735065101495;22;99;1
8;ügyvéd;734930;101838;46,2557;20,148919;50;139630;734930101838;22;99;1
8;ügyvéd;734930;101838;46,2557;20,148919;50;139631;734930101838;22;99;1
8;ügyvéd;735097;101454;46,252224;20,151015;50;139632;735097101454;22;99;1
8;ügyvéd;734339;101222;46,250233;20,141144;50;139633;734339101222;22;99;1
8;ügyvéd;734339;101222;46,250233;20,141144;50;139634;734339101222;22;99;1
8;ügyvéd;734289;101548;46,253172;20,140555;50;139635;734289101548;22;99;1
8;ügyvéd;735474;102007;46,257151;20,156004;50;139636;735474102007;22;99;1
8;ügyvéd;735474;102007;46,257151;20,156004;50;139637;735474102007;22;99;1
8;ügyvéd;735089;101722;46,254636;20,15096;50;139638;735089101722;22;99;1
